t	r		Fi		V		Teta		h

92	6961763.635373	0.074411	5368.987500	0.815873	590763.64
93	6965670.858139	0.074939	5363.002378	0.815351	594670.86
94	6969571.806767	0.075466	5357.026902	0.814828	598571.81
95	6973466.487193	0.075993	5351.061051	0.814304	602466.49
96	6977354.905335	0.076520	5345.104806	0.813779	606354.91
97	6981237.067094	0.077046	5339.158145	0.813252	610237.07
98	6985112.978355	0.077571	5333.221050	0.812725	614112.98
99	6988982.644982	0.078095	5327.293499	0.812196	617982.64
100	6992846.072825	0.078620	5321.375473	0.811666	621846.07
101	6996703.267716	0.079143	5315.466953	0.811135	625703.27
102	7000554.235467	0.079666	5309.567919	0.810602	629554.24
103	7004398.981876	0.080188	5303.678351	0.810069	633398.98
104	7008237.512722	0.080710	5297.798230	0.809534	637237.51
105	7012069.833768	0.081231	5291.927536	0.808998	641069.83
106	7015895.950759	0.081752	5286.066251	0.808461	644895.95
107	7019715.869424	0.082272	5280.214355	0.807923	648715.87
108	7023529.595473	0.082791	5274.371829	0.807384	652529.60
109	7027337.134603	0.083310	5268.538655	0.806843	656337.13
110	7031138.492490	0.083829	5262.714814	0.806301	660138.49
111	7034933.674796	0.084346	5256.900286	0.805758	663933.67
112	7038722.687165	0.084864	5251.095054	0.805214	667722.69
113	7042505.535224	0.085380	5245.299099	0.804669	671505.54
114	7046282.224585	0.085897	5239.512403	0.804122	675282.22
115	7050052.760843	0.086412	5233.734947	0.803574	679052.76
116	7053817.149575	0.086927	5227.966713	0.803026	682817.15
117	7057575.396344	0.087442	5222.207683	0.802475	686575.40
118	7061327.506694	0.087956	5216.457840	0.801924	690327.51
119	7065073.486155	0.088469	5210.717164	0.801372	694073.49
120	7068813.340239	0.088982	5204.985640	0.800818	697813.34
121	7072547.074443	0.089494	5199.263248	0.800263	701547.07
122	7076274.694248	0.090006	5193.549971	0.799707	705274.69
123	7079996.205118	0.090517	5187.845793	0.799150	708996.21
124	7083711.612502	0.091028	5182.150694	0.798591	712711.61
125	7087420.921831	0.091538	5176.464659	0.798032	716420.92
126	7091124.138522	0.092048	5170.787670	0.797471	720124.14
127	7094821.267976	0.092557	5165.119710	0.796909	723821.27
128	7098512.315578	0.093065	5159.460762	0.796345	727512.32
129	7102197.286697	0.093573	5153.810808	0.795781	731197.29
130	7105876.186686	0.094081	5148.169833	0.795215	734876.19
131	7109549.020882	0.094588	5142.537820	0.794648	738549.02
132	7113215.794609	0.095094	5136.914751	0.794080	742215.79
133	7116876.513172	0.095600	5131.300611	0.793511	745876.51
134	7120531.181862	0.096106	5125.695383	0.792940	749531.18
135	7124179.805955	0.096610	5120.099051	0.792368	753179.81
136	7127822.390712	0.097115	5114.511598	0.791795	756822.39
137	7131458.941377	0.097619	5108.933008	0.791221	760458.94
138	7135089.463180	0.098122	5103.363265	0.790646	764089.46
139	7138713.961335	0.098625	5097.802354	0.790069	767713.96
140	7142332.441041	0.099127	5092.250258	0.789491	771332.44
141	7145944.907482	0.099629	5086.706962	0.788912	774944.91
142	7149551.365828	0.100130	5081.172449	0.788332	778551.37
143	7153151.821232	0.100631	5075.646705	0.787750	782151.82
144	7156746.278833	0.101131	5070.129714	0.787167	785746.28
145	7160334.743756	0.101631	5064.621460	0.786583	789334.74
146	7163917.221108	0.102131	5059.121928	0.785998	792917.22
147	7167493.715985	0.102629	5053.631102	0.785412	796493.72
148	7171064.233466	0.103128	5048.148969	0.784824	800064.23
149	7174628.778616	0.103625	5042.675512	0.784235	803628.78
150	7178187.356484	0.104123	5037.210716	0.783645	807187.36
151	7181739.972106	0.104620	5031.754568	0.783054	810739.97
152	7185286.630504	0.105116	5026.307051	0.782461	814286.63
153	7188827.336682	0.105612	5020.868151	0.781867	817827.34
154	7192362.095633	0.106107	5015.437854	0.781272	821362.10
155	7195890.912334	0.106602	5010.016145	0.780676	824890.91
156	7199413.791749	0.107096	5004.603009	0.780078	828413.79
157	7202930.738824	0.107590	4999.198432	0.779479	831930.74
158	7206441.758496	0.108084	4993.802400	0.778879	835441.76
159	7209946.855683	0.108577	4988.414899	0.778278	838946.86
160	7213446.035291	0.109069	4983.035914	0.777675	842446.04
161	7216939.302212	0.109561	4977.665431	0.777072	845939.30
162	7220426.661324	0.110053	4972.303437	0.776467	849426.66
163	7223908.117489	0.110544	4966.949918	0.775860	852908.12
164	7227383.675557	0.111034	4961.604859	0.775253	856383.68
165	7230853.340363	0.111524	4956.268248	0.774644	859853.34
166	7234317.116728	0.112014	4950.940069	0.774034	863317.12
167	7237775.009460	0.112503	4945.620311	0.773423	866775.01
168	7241227.023353	0.112992	4940.308959	0.772810	870227.02
169	7244673.163186	0.113480	4935.006000	0.772196	873673.16
170	7248113.433725	0.113968	4929.711421	0.771581	877113.43
171	7251547.839722	0.114455	4924.425208	0.770965	880547.84
172	7254976.385916	0.114942	4919.147348	0.770347	883976.39
173	7258399.077032	0.115428	4913.877829	0.769728	887399.08
174	7261815.917781	0.115914	4908.616637	0.769108	890815.92
175	7265226.912861	0.116400	4903.363759	0.768487	894226.91
176	7268632.066957	0.116885	4898.119183	0.767864	897632.07
177	7272031.384738	0.117369	4892.882895	0.767240	901031.38
178	7275424.870862	0.117853	4887.654884	0.766615	904424.87
179	7278812.529974	0.118337	4882.435136	0.765989	907812.53
180	7282194.366703	0.118820	4877.223639	0.765361	911194.37
181	7285570.385668	0.119303	4872.020381	0.764732	914570.39
182	7288940.591472	0.119785	4866.825348	0.764101	917940.59
183	7292304.988706	0.120267	4861.638530	0.763470	921304.99
184	7295663.581947	0.120749	4856.459913	0.762837	924663.58
185	7299016.375761	0.121230	4851.289485	0.762203	928016.38
186	7302363.374699	0.121710	4846.127236	0.761568	931363.37
187	7305704.583298	0.122190	4840.973151	0.760931	934704.58
188	7309040.006086	0.122670	4835.827220	0.760293	938040.01
189	7312369.647573	0.123149	4830.689431	0.759654	941369.65
190	7315693.512259	0.123628	4825.559772	0.759013	944693.51
191	7319011.604631	0.124106	4820.438231	0.758371	948011.60
192	7322323.929163	0.124584	4815.324796	0.757728	951323.93
193	7325630.490315	0.125062	4810.219457	0.757084	954630.49
194	7328931.292536	0.125539	4805.122201	0.756438	957931.29
195	7332226.340261	0.126015	4800.033018	0.755791	961226.34
196	7335515.637913	0.126491	4794.951895	0.755143	964515.64
197	7338799.189902	0.126967	4789.878823	0.754493	967799.19
198	7342077.000624	0.127443	4784.813789	0.753842	971077.00
199	7345349.074466	0.127917	4779.756782	0.753190	974349.07
200	7348615.415799	0.128392	4774.707791	0.752536	977615.42
201	7351876.028984	0.128866	4769.666806	0.751882	980876.03
202	7355130.918367	0.129340	4764.633816	0.751225	984130.92
203	7358380.088283	0.129813	4759.608809	0.750568	987380.09
204	7361623.543055	0.130286	4754.591776	0.749909	990623.54
205	7364861.286994	0.130758	4749.582705	0.749249	993861.29
206	7368093.324396	0.131230	4744.581585	0.748588	997093.32
207	7371319.659548	0.131702	4739.588407	0.747925	1000319.66
208	7374540.296724	0.132173	4734.603159	0.747261	1003540.30
209	7377755.240183	0.132644	4729.625832	0.746596	1006755.24
210	7380964.494175	0.133114	4724.656415	0.745930	1009964.49
211	7384168.062938	0.133584	4719.694897	0.745262	1013168.06
212	7387365.950695	0.134053	4714.741270	0.744592	1016365.95
213	7390558.161659	0.134523	4709.795521	0.743922	1019558.16
214	7393744.700032	0.134991	4704.857642	0.743250	1022744.70
215	7396925.570001	0.135460	4699.927623	0.742577	1025925.57
216	7400100.775745	0.135927	4695.005453	0.741902	1029100.78
217	7403270.321426	0.136395	4690.091123	0.741226	1032270.32
218	7406434.211199	0.136862	4685.184623	0.740549	1035434.21
219	7409592.449205	0.137329	4680.285943	0.739871	1038592.45
220	7412745.039573	0.137795	4675.395074	0.739191	1041745.04
221	7415891.986420	0.138261	4670.512006	0.738510	1044891.99
222	7419033.293852	0.138727	4665.636730	0.737827	1048033.29
223	7422168.965964	0.139192	4660.769235	0.737143	1051168.97
224	7425299.006837	0.139656	4655.909514	0.736458	1054299.01
225	7428423.420544	0.140121	4651.057555	0.735772	1057423.42
